SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
641,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Chloephaga hybrida,Kelp Goose,0,0,0,0,0,0,20,0,0,80,PlantSeed,Ref_1,A,Jennifer,0,20,80,0,0,0,0,0,Ref_1,1,Morgane,0,22818,Dunning08,1,,
642,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Chloephaga poliocephala,Ashy-headed Goose,0,0,0,0,0,0,0,0,20,80,PlantSeed,Ref_1,A,Jennifer,0,0,100,0,0,0,0,0,Ref_1,1,Morgane,0,200714,Dunning08,1,,
643,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Chloephaga rubidiceps,Ruddy-headed Goose,0,0,0,0,0,0,0,0,20,80,PlantSeed,Ref_1,A,Jennifer,0,20,80,0,0,0,0,0,Ref_1,1,Morgane,0,2086,Dunning08,1,,
644,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Cyanochen cyanoptera,Blue-winged Goose,10,0,10,0,0,0,0,0,0,80,PlantSeed,Ref_1,A,Jennifer,0,20,80,0,0,0,0,0,Ref_1,1,Morgane,0,1520,Dunning08,1,,
645,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Hymenolaimus malacorhynchos,Blue Duck,80,0,0,0,0,0,0,0,0,20,Invertebrate,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,82999,Dunning08,1,,
646,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Merganetta armata,Torrent Duck,90,0,0,10,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,40,60,0,0,0,0,0,0,Ref_1,1,Jessica,0,39882,Dunning08,1,,
649,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Tachyeres pteneres,Flightless Steamerduck,90,0,0,10,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,473759,Dunning08,1,,
650,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Tachyeres leucocephalus,White-headed Steamerduck,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_1,C,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,3013,Dunning08,1,,
651,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Tachyeres brachypterus,Falkland Steamerduck,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,3450,Dunning08,1,,
652,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Tachyeres patachonicus,Flying Steamerduck,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,282155,Dunning08,1,,
656,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Pteronetta hartlaubii,Hartlaub's Duck,80,0,0,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,790,Dunning08,1,,
657,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Cairina moschata,Muscovy Duck,30,0,10,10,0,0,0,0,20,30,Omnivore,Ref_1,A,Jennifer,0,50,50,0,0,0,0,0,Ref_1,1,Other,0,241578,Dunning08,1,,
658,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Cairina scutulata,White-winged Duck,40,0,0,0,0,0,0,0,20,40,PlantSeed,Ref_1,A,Jennifer,10,90,0,0,0,0,0,0,Ref_1,1,Other,0,293739,Dunning08,1,,
659,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aix sponsa,Wood Duck,0,0,0,0,0,0,0,0,50,50,PlantSeed,Ref_1,A,Jennifer,0,80,20,0,0,0,0,0,Ref_1,1,Other,0,65759,Dunning08,1,,
660,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aix galericulata,Mandarin Duck,20,0,0,10,0,0,0,0,40,30,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,56704,Dunning08,1,,
661,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Lophonetta specularioides,Crested Duck,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,101993,Dunning08,1,,
662,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Nettapus pulchellus,Green Pygmy-goose,10,0,0,0,0,0,0,0,20,70,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,30698,Dunning08,1,,
663,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Nettapus coromandelianus,Cotton Pygmy-goose,10,0,0,0,0,0,0,0,30,60,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,39133,Dunning08,1,,
664,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Nettapus auritus,African Pygmy-goose,20,0,0,20,0,0,0,0,40,20,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,266,Dunning08,1,,
665,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Callonetta leucophrys,Ringed Teal,0,0,0,0,0,0,0,0,40,60,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,36278,Dunning08,1,,
666,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Chenonetta jubata,Australian Wood Duck,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_1,A,Jennifer,0,20,80,0,0,0,0,0,Ref_1,1,Morgane,0,80746,Dunning08,1,,
667,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Amazonetta brasiliensis,Brazilian Teal,20,0,0,0,0,0,40,0,0,40,Omnivore,Ref_1,B,Jennifer,0,20,80,0,0,0,0,0,Ref_1,1,Morgane,0,49999,Dunning08,1,,
668,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Salvadorina waigiuensis,Salvadori's Teal,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,324,Dunning08,1,,
669,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Speculanas specularis,Spectacled Duck,20,0,0,0,0,0,0,0,30,50,PlantSeed,Ref_1,A,Jennifer,0,70,30,0,0,0,0,0,Ref_1,1,Jessica,0,149607,Dunning08,1,,
670,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas capensis,Cape Teal,40,0,40,0,0,0,0,0,10,10,Omnivore,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Jessica,0,402,Dunning08,1,,
671,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas strepera,Gadwall,0,0,0,0,0,0,0,0,30,70,PlantSeed,Ref_1,A,Jennifer,0,80,20,0,0,0,0,0,Ref_1,1,Jessica,0,91558,Dunning08,1,,
672,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas falcata,Falcated Duck,10,0,0,0,0,0,0,0,30,60,PlantSeed,Ref_1,A,Jennifer,0,70,30,0,0,0,0,0,Ref_1,1,Jessica,0,64583,Dunning08,1,,
673,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas penelope,Eurasian Wigeon,0,0,0,0,0,0,0,0,20,80,PlantSeed,Ref_1,A,Jennifer,0,50,50,0,0,0,0,0,Ref_1,1,Jessica,0,77003,Dunning08,1,,
674,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas americana,American Wigeon,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_1,A,Jennifer,0,50,50,0,0,0,0,0,Ref_1,1,Jessica,0,75461,Dunning08,1,,
675,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas sibilatrix,Chiloe Wigeon,0,0,0,0,0,0,0,0,0,100,PlantSeed,Ref_1,A,Jennifer,0,30,70,0,0,0,0,0,Ref_1,1,Jessica,0,92316,Dunning08,1,,
676,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas sparsa,African Black Duck,30,0,0,20,0,0,0,0,0,50,Omnivore,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,98149,Dunning08,1,,
677,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas rubripes,American Black Duck,40,0,0,0,0,0,0,0,30,30,PlantSeed,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Jessica,0,124096,Dunning08,1,,
679,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas platyrhynchos,Mallard,40,0,10,10,0,0,0,0,20,20,Omnivore,Ref_1,A,Jennifer,20,60,20,0,0,0,0,0,Ref_1,1,Jessica,0,84342,Dunning08,1,,
685,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas poecilorhyncha,Spot-billed Duck,10,0,0,0,0,0,0,0,30,60,PlantSeed,Ref_1,A,Jennifer,0,50,50,0,0,0,0,0,Ref_1,1,Jessica,0,99996,Dunning08,1,,
686,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas superciliosa,Pacific Black Duck,10,0,0,0,0,0,0,0,30,60,PlantSeed,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Jessica,0,88276,Dunning08,1,,
687,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas luzonica,Philippine Duck,40,0,10,0,0,0,0,0,20,30,Omnivore,Ref_1,B,Jennifer,20,60,20,0,0,0,0,0,Ref_1,1,Jessica,0,83204,Dunning08,1,,
688,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas undulata,Yellow-billed Duck,30,0,0,0,0,0,0,0,20,50,PlantSeed,Ref_1,A,Jennifer,0,50,50,0,0,0,0,0,Ref_1,1,Jessica,0,1008,Dunning08,1,,
689,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas melleri,Meller's Duck,20,0,0,0,0,0,0,0,30,50,PlantSeed,Ref_1,B,Jennifer,0,80,20,0,0,0,0,0,Ref_1,1,Other,0,95922,Dunning08,1,,
690,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas discors,Blue-winged Teal,10,0,0,0,0,0,0,0,30,60,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,35944,Dunning08,1,,
691,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas cyanoptera,Cinnamon Teal,20,0,0,0,0,0,0,0,30,50,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,37745,Dunning08,1,,
692,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas smithii,Cape Shoveler,60,0,20,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Jessica,0,59146,Dunning08,1,,
693,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas platalea,Red Shoveler,30,0,0,0,0,0,0,0,40,30,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,46543,Dunning08,1,,
694,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas rhynchotis,Australasian Shoveler,80,0,0,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,63896,Dunning08,1,,
695,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas clypeata,Northern Shoveler,60,0,0,0,0,0,0,0,20,20,Invertebrate,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Jessica,0,61256,Dunning08,1,,
697,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas bernieri,Madagascar Teal,30,0,0,0,0,0,0,0,20,50,PlantSeed,Ref_1,D1,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,37848,Dunning08,1,,
698,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas gibberifrons,Sunda Teal,20,0,0,0,0,0,0,0,40,40,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,48811,Dunning08,1,,
700,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas castanea,Chestnut Teal,20,0,0,0,0,0,0,0,40,40,PlantSeed,Ref_1,B,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,62401,Dunning08,1,,
702,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas aucklandica,Auckland Islands Teal,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,49909,Dunning08,1,,
703,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas bahamensis,White-cheeked Pintail,0,0,0,0,0,0,0,0,30,70,PlantSeed,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Other,0,48997,Dunning08,1,,
704,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas erythrorhyncha,Red-billed Duck,10,0,0,0,0,0,20,0,20,50,PlantSeed,Ref_1,A,Jennifer,0,50,50,0,0,0,0,0,Ref_1,1,Jessica,0,55882,Dunning08,1,,
705,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas flavirostris,Yellow-billed Teal,40,0,0,0,0,0,0,0,30,30,PlantSeed,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Other,0,434,Dunning08,1,,
708,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas acuta,Northern Pintail,20,0,0,0,10,0,0,0,20,50,PlantSeed,Ref_1,A,Jennifer,0,70,30,0,0,0,0,0,Ref_1,1,Jessica,0,94462,Dunning08,1,,
711,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas georgica,Yellow-billed Pintail,10,0,0,0,0,0,0,0,20,70,PlantSeed,Ref_1,A,Jennifer,30,40,30,0,0,0,0,0,Ref_1,1,Other,0,62382,Dunning08,1,,
712,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas querquedula,Garganey,40,0,10,10,0,0,0,0,10,30,Omnivore,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,3256,Dunning08,1,,
713,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas formosa,Baikal Teal,10,0,0,0,0,0,0,0,20,70,PlantSeed,Ref_1,A,Jennifer,0,70,30,0,0,0,0,0,Ref_1,1,Jessica,0,43398,Dunning08,1,,
714,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas crecca,Common Teal,30,0,0,0,0,0,0,0,20,50,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,34189,Dunning08,1,,
718,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas versicolor,Silver Teal,10,0,0,0,0,0,0,0,30,60,PlantSeed,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Jessica,0,59521,Dunning08,1,,
719,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Anas hottentota,Hottentot Teal,30,0,0,0,0,0,10,0,20,40,PlantSeed,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,27636,Dunning08,1,,
720,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Marmaronetta angustirostris,Marbled Teal,20,0,0,0,0,0,0,0,20,60,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,477,Dunning08,1,,
722,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Netta rufina,Red-crested Pochard,0,0,0,0,0,0,0,0,30,70,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,1118,Dunning08,1,,
723,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Netta peposaca,Rosy-billed Pochard,0,0,0,0,0,0,0,0,20,80,PlantSeed,Ref_1,B,Jennifer,20,50,30,0,0,0,0,0,Ref_1,1,Other,0,99999,Dunning08,1,,
724,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Netta erythrophthalma,Southern Pochard,10,0,0,0,0,0,0,0,60,30,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,78038,Dunning08,1,,
727,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya ferina,Common Pochard,10,0,10,10,0,0,0,0,20,50,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,82299,Dunning08,1,,
728,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya valisineria,Canvasback,10,0,0,10,0,0,0,0,20,60,PlantSeed,Ref_1,A,Jennifer,60,40,0,0,0,0,0,0,Ref_1,1,Jessica,0,1202,Dunning08,1,,
729,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya americana,Redhead,10,0,0,0,0,0,0,0,20,70,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,107569,Dunning08,1,,
730,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya collaris,Ring-necked Duck,20,0,0,0,0,0,0,0,20,60,PlantSeed,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,70455,Dunning08,1,,
731,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya nyroca,Ferruginous Duck,10,0,10,10,0,0,0,0,20,50,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,574,Dunning08,1,,
732,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya innotata,Madagascar Pochard,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_1,B,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,685,Dunning08,1,,
733,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya baeri,Baer's Pochard,20,0,0,0,20,0,0,0,10,50,PlantSeed,Ref_1,C,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,68123,Dunning08,1,,
735,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya australis,Hardhead,10,0,0,0,0,0,0,0,20,70,PlantSeed,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,86941,Dunning08,1,,
736,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya fuligula,Tufted Duck,50,0,0,0,0,10,0,0,20,20,Omnivore,Ref_1,A,Jennifer,60,40,0,0,0,0,0,0,Ref_1,1,Jessica,0,70117,Dunning08,1,,
737,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya novaeseelandiae,New Zealand Scaup,50,0,0,0,0,0,0,0,0,50,Omnivore,Ref_1,A,Jennifer,60,40,0,0,0,0,0,0,Ref_1,1,Jessica,0,68198,Dunning08,1,,
738,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya marila,Greater Scaup,80,0,0,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,100537,Dunning08,1,,
739,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Aythya affinis,Lesser Scaup,20,0,0,0,0,0,0,0,30,50,PlantSeed,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,81945,Dunning08,1,,
740,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Somateria mollissima,Common Eider,70,0,0,10,0,0,10,0,0,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,206093,Dunning08,1,,
743,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Somateria spectabilis,King Eider,80,0,0,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,161671,Dunning08,1,,
744,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Somateria fischeri,Spectacled Eider,70,0,0,0,0,0,10,0,10,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,155716,Dunning08,1,,
745,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Polysticta stelleri,Steller's Eider,80,0,0,20,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,80676,Dunning08,1,,
747,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Histrionicus histrionicus,Harlequin Duck,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,56157,Dunning08,1,,
748,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Clangula hyemalis,Long-tailed Duck,80,0,0,0,0,0,10,0,0,10,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,871,Dunning08,1,,
749,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Melanitta nigra,Black Scoter,70,0,0,10,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,104998,Dunning08,1,,
752,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Melanitta perspicillata,Surf Scoter,80,0,0,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,109633,Dunning08,1,,
753,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Melanitta fusca,White-winged Scoter,80,0,0,10,0,0,0,0,0,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,180017,Dunning08,1,,
757,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Bucephala clangula,Common Goldeneye,70,0,0,10,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,91856,Dunning08,1,,
759,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Bucephala islandica,Barrow's Goldeneye,80,0,0,0,0,0,0,0,10,10,Invertebrate,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,92121,Dunning08,1,,
760,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Bucephala albeola,Bufflehead,70,0,0,20,0,0,0,0,10,0,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,39746,Dunning08,1,,
761,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Mergellus albellus,Smew,70,0,0,20,0,0,0,0,0,10,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,60855,Dunning08,1,,
762,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Lophodytes cucullatus,Hooded Merganser,40,0,10,30,0,0,0,0,10,10,Omnivore,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,61377,Dunning08,1,,
763,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Mergus octosetaceus,Brazilian Merganser,40,0,0,60,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,983,Dunning08,1,,
764,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Mergus serrator,Red-breasted Merganser,20,0,0,70,0,0,0,0,0,10,VertFishScav,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,101517,Dunning08,1,,
766,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Mergus squamatus,Scaly-sided Merganser,0,0,0,100,0,0,0,0,0,0,VertFishScav,Ref_1,B,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,1234,Dunning08,1,,
767,Nonpasseriformes,Anseriformes,Anatidae,"Ducks, geese and swans",14,BL3,Mergus merganser,Common Merganser,10,10,10,70,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Jessica,0,145102,Dunning08,1,,
778,Nonpasseriformes,Charadriiformes,Turnicidae,Buttonquails,47,BL3,Turnix sylvaticus,Small Buttonquail,60,0,0,0,0,0,0,0,40,0,Invertebrate,Ref_3,A,Carolina,0,0,100,0,0,0,0,0,Ref_3,1,Jessica,0,5269,Dunning08,1,,
